,path,label_,label
1863,/data/mskim/2_55_experiment/datasets/custum/르노삼성#SM5_뉴(2005)/C-220716_12_CR13_01_A000300.jpg,르노삼성#SM5_뉴(2005),139
2613,/data/mskim/2_55_experiment/datasets/custum/스쿠터#Unknown/C-220716_18_CR13_01_A000366.jpg,스쿠터#Unknown,218
4010,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_YF(2009)/C-220714_07_CR15_02_A0424.jpg,현대#쏘나타_YF(2009),334
4804,/data/mskim/2_55_experiment/datasets/custum/현대#투싼_ix(2009)/C-220715_13_CR13_01_A000091.jpg,현대#투싼_ix(2009),368
994,/data/mskim/2_55_experiment/datasets/custum/기아#봉고 3/C-220711_17_CR13_01_A0039.jpg,기아#봉고 3,64
2644,/data/mskim/2_55_experiment/datasets/custum/쌍용#렉스턴_W(2012)/C-220714_08_CR15_02_A0585.jpg,쌍용#렉스턴_W(2012),221
1704,/data/mskim/2_55_experiment/datasets/custum/렉서스#NX_NX(2014)/C-220716_19_CR15_02_A001084.jpg,렉서스#NX_NX(2014),124
988,/data/mskim/2_55_experiment/datasets/custum/기아#봉고 3/C-220714_08_CR15_02_A0299.jpg,기아#봉고 3,64
1823,/data/mskim/2_55_experiment/datasets/custum/르노삼성#SM5_노버(2015)/C-220716_07_CR13_01_A000505.jpg,르노삼성#SM5_노버(2015),138
1406,/data/mskim/2_55_experiment/datasets/custum/기아#카니발_올 뉴(2014)/C-220715_08_CR13_01_A000021.jpg,기아#카니발_올 뉴(2014),89
3953,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_LF(2014)/C-220712_18_CR13_01_A0031.jpg,현대#쏘나타_LF(2014),332
661,/data/mskim/2_55_experiment/datasets/custum/기아#K9_더(2018)/C-220715_19_CR15_02_A022030.jpg,기아#K9_더(2018),49
602,/data/mskim/2_55_experiment/datasets/custum/기아#K7_프리미어(2019)/C-220712_16_CR13_01_A0243.jpg,기아#K7_프리미어(2019),44
597,/data/mskim/2_55_experiment/datasets/custum/기아#K7_프리미어(2019)/C-220715_19_CR13_01_A073709.jpg,기아#K7_프리미어(2019),44
4371,/data/mskim/2_55_experiment/datasets/custum/현대#아이오닉_아이오닉 5(2021)/C-220713_12_CR14_03_A1676.jpg,현대#아이오닉_아이오닉 5(2021),344
4458,/data/mskim/2_55_experiment/datasets/custum/현대#제네시스_G70(2017)/C-220713_14_CR13_01_A0289.jpg,현대#제네시스_G70(2017),352
1484,/data/mskim/2_55_experiment/datasets/custum/기아#카렌스_뉴(2006)/C-220717_07_CR13_01_A0828.jpg,기아#카렌스_뉴(2006),90
2171,/data/mskim/2_55_experiment/datasets/custum/벤츠#E-클래스_W213(2016)/C-220716_14_CR14_03_A000579.jpg,벤츠#E-클래스_W213(2016),163
1268,/data/mskim/2_55_experiment/datasets/custum/기아#쏘렌토_더 뉴(2017)/C-220712_18_CR13_01_A0591.jpg,기아#쏘렌토_더 뉴(2017),78
924,/data/mskim/2_55_experiment/datasets/custum/기아#모하비_더 마스터(2019)/C-220713_18_CR13_01_A1814.jpg,기아#모하비_더 마스터(2019),62
4762,/data/mskim/2_55_experiment/datasets/custum/현대#코나_코나(2017)/C-220714_17_CR13_01_A0530.jpg,현대#코나_코나(2017),366
2723,/data/mskim/2_55_experiment/datasets/custum/쌍용#티볼리_아메(2017)/C-220715_09_CR13_01_A076684.jpg,쌍용#티볼리_아메(2017),241
2832,/data/mskim/2_55_experiment/datasets/custum/아우디#A7_A7(2010)/C-220714_18_CR13_01_A0228.jpg,아우디#A7_A7(2010),251
4801,/data/mskim/2_55_experiment/datasets/custum/현대#투싼_ix(2009)/C-220716_07_CR13_01_A000024.jpg,현대#투싼_ix(2009),368
1886,/data/mskim/2_55_experiment/datasets/custum/르노삼성#SM6_SM6(2016)/C-220716_20_CR13_01_A000556.jpg,르노삼성#SM6_SM6(2016),141
4223,/data/mskim/2_55_experiment/datasets/custum/현대#아반테_CN7(2020)/C-220715_12_CR13_01_A000752.jpg,현대#아반테_CN7(2020),338
3010,/data/mskim/2_55_experiment/datasets/custum/폭스바겐#제타_7세대(2019)/C-220716_12_CR14_03_A000942.jpg,폭스바겐#제타_7세대(2019),292
5129,/data/mskim/2_55_experiment/datasets/custum/현대#포터/C-220714_06_CR13_01_A0548.jpg,현대#포터,373
211,/data/mskim/2_55_experiment/datasets/custum/BMW#X시리즈_X3 (G01)(2017)/C-220714_17_CR14_03_A1487.jpg,BMW#X시리즈_X3 (G01)(2017),19
5019,/data/mskim/2_55_experiment/datasets/custum/현대#포터/C-220711_07_CR13_01_A0352.jpg,현대#포터,373
3896,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_DN8(2019)/C-220714_11_CR13_01_A0262.jpg,현대#쏘나타_DN8(2019),331
2916,/data/mskim/2_55_experiment/datasets/custum/테슬라#모델 3_모델 3(2017)/C-220712_18_CR14_03_A0943.jpg,테슬라#모델 3_모델 3(2017),273
2397,/data/mskim/2_55_experiment/datasets/custum/쉐보레#라보_뉴(2008)/C-220715_12_CR14_03_A000610.jpg,쉐보레#라보_뉴(2008),189
1784,/data/mskim/2_55_experiment/datasets/custum/르노삼성#SM3_ZE(2013)/C-220716_12_CR13_01_A000167.jpg,르노삼성#SM3_ZE(2013),132
316,/data/mskim/2_55_experiment/datasets/custum/기아#EV6_EV6(2021)/C-220713_19_CR14_03_A1735.jpg,기아#EV6_EV6(2021),30
1768,/data/mskim/2_55_experiment/datasets/custum/르노삼성#QM6_QM6(2016)/C-220712_18_CR13_01_A0361.jpg,르노삼성#QM6_QM6(2016),131
375,/data/mskim/2_55_experiment/datasets/custum/기아#K3_올 뉴(2018)/C-220714_16_CR15_02_A1578.jpg,기아#K3_올 뉴(2018),34
2075,/data/mskim/2_55_experiment/datasets/custum/벤츠#C-클래스_W205(2014)/C-220716_12_CR15_02_A000549.jpg,벤츠#C-클래스_W205(2014),156
2714,/data/mskim/2_55_experiment/datasets/custum/쌍용#코란도_스포츠(2012)/C-220712_16_CR13_01_A0041.jpg,쌍용#코란도_스포츠(2012),238
3664,/data/mskim/2_55_experiment/datasets/custum/현대#스타렉스_그랜드 더뉴(2017)/C-220715_10_CR13_01_A000022.jpg,현대#스타렉스_그랜드 더뉴(2017),321
1470,/data/mskim/2_55_experiment/datasets/custum/기아#카니발_올 뉴(2014)/C-220717_08_CR13_01_A0129.jpg,기아#카니발_올 뉴(2014),89
279,/data/mskim/2_55_experiment/datasets/custum/Unknown#Unknown/C-220714_18_CR13_01_A0055.jpg,Unknown#Unknown,28
708,/data/mskim/2_55_experiment/datasets/custum/기아#니로_더 뉴(2019)/C-220715_18_CR13_01_A000428.jpg,기아#니로_더 뉴(2019),52
3718,/data/mskim/2_55_experiment/datasets/custum/현대#싼타페_DM(2012)/C-220715_08_CR13_01_A000088.jpg,현대#싼타페_DM(2012),326
3842,/data/mskim/2_55_experiment/datasets/custum/현대#싼타페_더 뉴(2020)/C-220715_07_CR13_01_A000964.jpg,현대#싼타페_더 뉴(2020),328
2549,/data/mskim/2_55_experiment/datasets/custum/쉐보레#크루즈_어메이징 뉴(2015)/C-220713_13_CR13_01_A0087.jpg,쉐보레#크루즈_어메이징 뉴(2015),208
916,/data/mskim/2_55_experiment/datasets/custum/기아#모하비_더 뉴(2016)/C-220714_06_CR13_01_A0551.jpg,기아#모하비_더 뉴(2016),61
1126,/data/mskim/2_55_experiment/datasets/custum/기아#스포티지_스포티지(2004)/C-220712_18_CR14_03_A0281.jpg,기아#스포티지_스포티지(2004),73
1577,/data/mskim/2_55_experiment/datasets/custum/도요타#프리우스_프리우스(1997)/C-220714_17_CR15_02_A0307.jpg,도요타#프리우스_프리우스(1997),110
2781,/data/mskim/2_55_experiment/datasets/custum/아우디#A4_뉴(2005)/C-220716_18_CR13_01_A000364.jpg,아우디#A4_뉴(2005),246
339,/data/mskim/2_55_experiment/datasets/custum/기아#K3_K3(2012)/C-220713_18_CR13_01_A0859.jpg,기아#K3_K3(2012),31
730,/data/mskim/2_55_experiment/datasets/custum/기아#레이_더 뉴(2017)/C-220712_18_CR13_01_A0492.jpg,기아#레이_더 뉴(2017),54
2011,/data/mskim/2_55_experiment/datasets/custum/미니#쿠퍼_쿠퍼(2001)/C-220716_12_CR15_02_A000854.jpg,미니#쿠퍼_쿠퍼(2001),150
3285,/data/mskim/2_55_experiment/datasets/custum/현대#그랜저_IG(2016)/C-220717_08_CR13_01_A0032.jpg,현대#그랜저_IG(2016),308
4985,/data/mskim/2_55_experiment/datasets/custum/현대#포터/C-220715_07_CR13_01_A001087.jpg,현대#포터,373
4262,/data/mskim/2_55_experiment/datasets/custum/현대#아반테_HD(2006)/C-220716_07_CR13_01_A000190.jpg,현대#아반테_HD(2006),339
1068,/data/mskim/2_55_experiment/datasets/custum/기아#스포티지_4세대(2015)/C-220713_18_CR13_01_A0765.jpg,기아#스포티지_4세대(2015),69
3329,/data/mskim/2_55_experiment/datasets/custum/현대#그랜저_IG(더 뉴)(2016)/C-220717_12_CR15_02_A0070.jpg,현대#그랜저_IG(더 뉴)(2016),309
4024,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_YF(2009)/C-220717_07_CR13_01_A1149.jpg,현대#쏘나타_YF(2009),334
2584,/data/mskim/2_55_experiment/datasets/custum/쉐보레#트랙스_트랙스(2013)/C-220712_17_CR13_01_A0143.jpg,쉐보레#트랙스_트랙스(2013),214
331,/data/mskim/2_55_experiment/datasets/custum/기아#K3_K3(2012)/C-220715_20_CR13_01_A000365.jpg,기아#K3_K3(2012),31
4559,/data/mskim/2_55_experiment/datasets/custum/현대#제네시스_G80(2016)/C-220715_10_CR13_01_A000641.jpg,현대#제네시스_G80(2016),354
2641,/data/mskim/2_55_experiment/datasets/custum/쌍용#렉스턴_G4(2017)/C-220712_18_CR13_01_A0974.jpg,쌍용#렉스턴_G4(2017),220
3097,/data/mskim/2_55_experiment/datasets/custum/현대#그랜저_HG(2013)/C-220716_13_CR15_02_A000673.jpg,현대#그랜저_HG(2013),307
904,/data/mskim/2_55_experiment/datasets/custum/기아#모하비_더 뉴(2016)/C-220717_15_CR15_02_A1078.jpg,기아#모하비_더 뉴(2016),61
1215,/data/mskim/2_55_experiment/datasets/custum/기아#쏘렌토_R(2009)/C-220715_08_CR13_01_A000120.jpg,기아#쏘렌토_R(2009),76
1046,/data/mskim/2_55_experiment/datasets/custum/기아#스포티지_4세대(2015)/C-220717_08_CR13_01_A0360.jpg,기아#스포티지_4세대(2015),69
2676,/data/mskim/2_55_experiment/datasets/custum/쌍용#렉스턴_스포츠(2018)/C-220713_19_CR13_01_A0498.jpg,쌍용#렉스턴_스포츠(2018),227
2681,/data/mskim/2_55_experiment/datasets/custum/쌍용#체어맨_W(2008)/C-220714_17_CR13_01_A1078.jpg,쌍용#체어맨_W(2008),231
2518,/data/mskim/2_55_experiment/datasets/custum/쉐보레#암팔라_임팔라(2015)/C-220715_09_CR14_03_A007673.jpg,쉐보레#암팔라_임팔라(2015),202
2649,/data/mskim/2_55_experiment/datasets/custum/쌍용#렉스턴_W(2012)/C-220713_19_CR14_03_A1889.jpg,쌍용#렉스턴_W(2012),221
2824,/data/mskim/2_55_experiment/datasets/custum/아우디#A6_뉴(2004)/C-220715_19_CR15_02_A036048.jpg,아우디#A6_뉴(2004),249
463,/data/mskim/2_55_experiment/datasets/custum/기아#K5_K5(2010)/C-220714_17_CR13_01_A0645.jpg,기아#K5_K5(2010),38
115,/data/mskim/2_55_experiment/datasets/custum/BMW#5시리즈 _G30(2017)/C-220716_19_CR14_03_A000319.jpg,BMW#5시리즈 _G30(2017),10
3595,/data/mskim/2_55_experiment/datasets/custum/현대#스타렉스_그랜드 (2007)/C-220712_18_CR13_01_A0760.jpg,현대#스타렉스_그랜드 (2007),320
1428,/data/mskim/2_55_experiment/datasets/custum/기아#카니발_올 뉴(2014)/C-220714_13_CR14_03_A0242.jpg,기아#카니발_올 뉴(2014),89
363,/data/mskim/2_55_experiment/datasets/custum/기아#K3_더 뉴 2세대 (2021)/C-220714_14_CR15_02_A1728.jpg,기아#K3_더 뉴 2세대 (2021),33
660,/data/mskim/2_55_experiment/datasets/custum/기아#K9_더(2018)/C-220714_07_CR15_02_A1197.jpg,기아#K9_더(2018),49
3731,/data/mskim/2_55_experiment/datasets/custum/현대#싼타페_DM(2012)/C-220712_18_CR14_03_A0895.jpg,현대#싼타페_DM(2012),326
2320,/data/mskim/2_55_experiment/datasets/custum/벤츠#Unknown/C-220712_16_CR13_01_A0175.jpg,벤츠#Unknown,176
758,/data/mskim/2_55_experiment/datasets/custum/기아#레이_레이(2011)/C-220714_16_CR15_02_A1498.jpg,기아#레이_레이(2011),55
2303,/data/mskim/2_55_experiment/datasets/custum/벤츠#S-클래스_W222(2013)/C-220715_10_CR13_01_A000622.jpg,벤츠#S-클래스_W222(2013),174
693,/data/mskim/2_55_experiment/datasets/custum/기아#니로_더 뉴(2019)/C-220714_19_CR13_01_A0863.jpg,기아#니로_더 뉴(2019),52
38,/data/mskim/2_55_experiment/datasets/custum/BMW#3시리즈 _F30(2012)/C-220715_18_CR13_01_A000450.jpg,BMW#3시리즈 _F30(2012),4
3596,/data/mskim/2_55_experiment/datasets/custum/현대#스타렉스_그랜드 (2007)/C-220716_12_CR15_02_A000840.jpg,현대#스타렉스_그랜드 (2007),320
3225,/data/mskim/2_55_experiment/datasets/custum/현대#그랜저_IG(2016)/C-220714_19_CR15_02_A0291.jpg,현대#그랜저_IG(2016),308
2367,/data/mskim/2_55_experiment/datasets/custum/볼보#XC60_2세대(2017)/C-220715_20_CR15_02_A000295.jpg,볼보#XC60_2세대(2017),184
1218,/data/mskim/2_55_experiment/datasets/custum/기아#쏘렌토_R(2009)/C-220715_18_CR13_01_A000428.jpg,기아#쏘렌토_R(2009),76
4890,/data/mskim/2_55_experiment/datasets/custum/현대#팰리세이드_펠리세이드(2018)/C-220711_07_CR13_01_A0355.jpg,현대#팰리세이드_펠리세이드(2018),372
1321,/data/mskim/2_55_experiment/datasets/custum/기아#카니발_4세대(2020)/C-220717_07_CR13_01_A0835.jpg,기아#카니발_4세대(2020),86
1104,/data/mskim/2_55_experiment/datasets/custum/기아#스포티지_R(2010)/C-220717_12_CR15_02_A0360.jpg,기아#스포티지_R(2010),71
3308,/data/mskim/2_55_experiment/datasets/custum/현대#그랜저_IG(더 뉴)(2016)/C-220714_07_CR13_01_A0332.jpg,현대#그랜저_IG(더 뉴)(2016),309
2948,/data/mskim/2_55_experiment/datasets/custum/포르쉐#카이엔_뉴(2010)/C-220715_12_CR13_01_A000766.jpg,포르쉐#카이엔_뉴(2010),281
4975,/data/mskim/2_55_experiment/datasets/custum/현대#포터/C-220713_19_CR13_01_A0865.jpg,현대#포터,373
5074,/data/mskim/2_55_experiment/datasets/custum/현대#포터/C-220713_12_CR13_01_A0095.jpg,현대#포터,373
1913,/data/mskim/2_55_experiment/datasets/custum/르노삼성#SM7_SM7 노바(2014)/C-220715_12_CR13_01_A000432.jpg,르노삼성#SM7_SM7 노바(2014),142
3577,/data/mskim/2_55_experiment/datasets/custum/현대#스타렉스_그랜드 (2007)/C-220715_10_CR13_01_A000753.jpg,현대#스타렉스_그랜드 (2007),320
715,/data/mskim/2_55_experiment/datasets/custum/기아#니로_더 뉴(2019)/C-220713_18_CR13_01_A1703.jpg,기아#니로_더 뉴(2019),52
1224,/data/mskim/2_55_experiment/datasets/custum/기아#쏘렌토_뉴(2006)/C-220711_16_CR13_01_A0142.jpg,기아#쏘렌토_뉴(2006),77
1906,/data/mskim/2_55_experiment/datasets/custum/르노삼성#SM6_SM6(2016)/C-220713_08_CR14_03_A2599.jpg,르노삼성#SM6_SM6(2016),141
482,/data/mskim/2_55_experiment/datasets/custum/기아#K5_K5(2010)/C-220715_12_CR15_02_A001007.jpg,기아#K5_K5(2010),38
106,/data/mskim/2_55_experiment/datasets/custum/BMW#5시리즈 _F10(2010)/C-220712_18_CR14_03_A0330.jpg,BMW#5시리즈 _F10(2010),9
2490,/data/mskim/2_55_experiment/datasets/custum/쉐보레#스파크_스파크(2011)/C-220716_20_CR13_01_A000286.jpg,쉐보레#스파크_스파크(2011),198
303,/data/mskim/2_55_experiment/datasets/custum/Unknown#Unknown/C-220713_12_CR13_01_A0080.jpg,Unknown#Unknown,28
2761,/data/mskim/2_55_experiment/datasets/custum/쌍용#티볼리_티볼리(2015)/C-220717_14_CR15_02_A0691.jpg,쌍용#티볼리_티볼리(2015),243
2655,/data/mskim/2_55_experiment/datasets/custum/쌍용#렉스턴_슈퍼(2008)/C-220715_18_CR13_01_A000518.jpg,쌍용#렉스턴_슈퍼(2008),223
4679,/data/mskim/2_55_experiment/datasets/custum/현대#제네시스_GV80(2020)/C-220715_09_CR15_02_A073767.jpg,현대#제네시스_GV80(2020),359
3921,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_LF(2014)/C-220715_13_CR15_02_A000353.jpg,현대#쏘나타_LF(2014),332
2773,/data/mskim/2_55_experiment/datasets/custum/아우디#A4_B9(2016)/C-220716_20_CR13_01_A000554.jpg,아우디#A4_B9(2016),245
4192,/data/mskim/2_55_experiment/datasets/custum/현대#아반테_AD(2015)/C-220716_13_CR15_02_A000779.jpg,현대#아반테_AD(2015),337
512,/data/mskim/2_55_experiment/datasets/custum/기아#K5_더 뉴 2세대(2018)/C-220715_13_CR13_01_A000156.jpg,기아#K5_더 뉴 2세대(2018),39
4703,/data/mskim/2_55_experiment/datasets/custum/현대#제네시스_더 뉴 G70(2020)/C-220714_10_CR13_01_A0048.jpg,현대#제네시스_더 뉴 G70(2020),360
2482,/data/mskim/2_55_experiment/datasets/custum/쉐보레#스파크_스파크(2011)/C-220715_07_CR15_02_A000549.jpg,쉐보레#스파크_스파크(2011),198
632,/data/mskim/2_55_experiment/datasets/custum/기아#K8_K8(2021)/C-220715_18_CR13_01_A000443.jpg,기아#K8_K8(2021),45
1539,/data/mskim/2_55_experiment/datasets/custum/도요타#시에나_시에나(1997)/C-220714_06_CR13_01_A0238.jpg,도요타#시에나_시에나(1997),105
1920,/data/mskim/2_55_experiment/datasets/custum/르노삼성#SM7_SM7 노바(2014)/C-220717_18_CR15_02_A0601.jpg,르노삼성#SM7_SM7 노바(2014),142
1624,/data/mskim/2_55_experiment/datasets/custum/랜드로버#레인지로버_스포츠(2004)/C-220717_14_CR15_02_A0610.jpg,랜드로버#레인지로버_스포츠(2004),117
2566,/data/mskim/2_55_experiment/datasets/custum/쉐보레#크루즈_크루즈(2011)/C-220715_19_CR13_01_A015096.jpg,쉐보레#크루즈_크루즈(2011),210
131,/data/mskim/2_55_experiment/datasets/custum/BMW#5시리즈 _G30(2017)/C-220713_18_CR13_01_A1581.jpg,BMW#5시리즈 _G30(2017),10
3733,/data/mskim/2_55_experiment/datasets/custum/현대#싼타페_DM(2012)/C-220715_13_CR14_03_A000209.jpg,현대#싼타페_DM(2012),326
4263,/data/mskim/2_55_experiment/datasets/custum/현대#아반테_HD(2006)/C-220717_10_CR15_02_A1536.jpg,현대#아반테_HD(2006),339
3086,"/data/mskim/2_55_experiment/datasets/custum/현대#i30_신형, 더 뉴(2011)/C-220715_13_CR15_02_A000444.jpg","현대#i30_신형, 더 뉴(2011)",304
4687,/data/mskim/2_55_experiment/datasets/custum/현대#제네시스_GV80(2020)/C-220715_20_CR15_02_A000295.jpg,현대#제네시스_GV80(2020),359
358,/data/mskim/2_55_experiment/datasets/custum/기아#K3_더 뉴 2세대 (2021)/C-220713_18_CR13_01_A1793.jpg,기아#K3_더 뉴 2세대 (2021),33
2575,/data/mskim/2_55_experiment/datasets/custum/쉐보레#트랙스_더 뉴(2016)/C-220714_06_CR15_02_A1708.jpg,쉐보레#트랙스_더 뉴(2016),213
595,/data/mskim/2_55_experiment/datasets/custum/기아#K7_프리미어(2019)/C-220714_10_CR13_01_A0083.jpg,기아#K7_프리미어(2019),44
2347,/data/mskim/2_55_experiment/datasets/custum/볼보#V60_더 뉴컨트리(2세대)(2019)/C-220712_18_CR14_03_A0743.jpg,볼보#V60_더 뉴컨트리(2세대)(2019),182
1753,/data/mskim/2_55_experiment/datasets/custum/르노삼성#QM6_QM6(2016)/C-220715_08_CR14_03_A001010.jpg,르노삼성#QM6_QM6(2016),131
1808,/data/mskim/2_55_experiment/datasets/custum/르노삼성#SM3_뉴(2009)/C-220715_18_CR13_01_A000521.jpg,르노삼성#SM3_뉴(2009),135
4085,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_뉴 라이즈(2017)/C-220717_08_CR13_01_A0029.jpg,현대#쏘나타_뉴 라이즈(2017),335
4020,/data/mskim/2_55_experiment/datasets/custum/현대#쏘나타_YF(2009)/C-220716_19_CR14_03_A000424.jpg,현대#쏘나타_YF(2009),334
1148,/data/mskim/2_55_experiment/datasets/custum/기아#쏘렌토_4세대(2020)/C-220713_19_CR13_01_A0060.jpg,기아#쏘렌토_4세대(2020),74
1003,/data/mskim/2_55_experiment/datasets/custum/기아#봉고 3/C-220714_17_CR14_03_A0092.jpg,기아#봉고 3,64
4520,/data/mskim/2_55_experiment/datasets/custum/현대#제네시스_G80 (RG3)(2020)/C-220717_08_CR13_01_A0044.jpg,현대#제네시스_G80 (RG3)(2020),353
3273,/data/mskim/2_55_experiment/datasets/custum/현대#그랜저_IG(2016)/C-220715_18_CR13_01_A000441.jpg,현대#그랜저_IG(2016),308
2146,/data/mskim/2_55_experiment/datasets/custum/벤츠#E-클래스_W212(2009)/C-220715_18_CR13_01_A000842.jpg,벤츠#E-클래스_W212(2009),162
1918,/data/mskim/2_55_experiment/datasets/custum/르노삼성#SM7_SM7 노바(2014)/C-220717_14_CR15_02_A0068.jpg,르노삼성#SM7_SM7 노바(2014),142
1534,/data/mskim/2_55_experiment/datasets/custum/도요타#RAV4_뉴(2019)/C-220713_13_CR13_01_A0278.jpg,도요타#RAV4_뉴(2019),103
137,/data/mskim/2_55_experiment/datasets/custum/BMW#5시리즈 _G30(2017)/C-220711_15_CR13_01_A0149.jpg,BMW#5시리즈 _G30(2017),10
4962,/data/mskim/2_55_experiment/datasets/custum/현대#포터/C-220714_08_CR14_03_A0691.jpg,현대#포터,373
3355,/data/mskim/2_55_experiment/datasets/custum/현대#그랜저_IG(더 뉴)(2016)/C-220713_13_CR13_01_A0105.jpg,현대#그랜저_IG(더 뉴)(2016),309
1363,/data/mskim/2_55_experiment/datasets/custum/기아#카니발_4세대(2020)/C-220717_18_CR15_02_A1716.jpg,기아#카니발_4세대(2020),86
1226,/data/mskim/2_55_experiment/datasets/custum/기아#쏘렌토_더 뉴(2017)/C-220711_12_CR13_01_A0153.jpg,기아#쏘렌토_더 뉴(2017),78
3841,/data/mskim/2_55_experiment/datasets/custum/현대#싼타페_더 뉴(2020)/C-220716_18_CR13_01_A000377.jpg,현대#싼타페_더 뉴(2020),328
4863,/data/mskim/2_55_experiment/datasets/custum/현대#투싼_올 뉴(2015)/C-220712_18_CR13_01_A0860.jpg,현대#투싼_올 뉴(2015),370
1042,/data/mskim/2_55_experiment/datasets/custum/기아#스팅어_스팅어(2017)/C-220714_12_CR13_01_A0161.jpg,기아#스팅어_스팅어(2017),68
